time,target
"291,6","0,30541459"
"291,8","0,30472958"
292,"0,30533344"
"292,2","0,30547947"
"292,4","0,30784169"
"292,6","0,29916775"
"292,8","0,30723122"
293,"0,30465245"
"293,2","0,30474693"
"293,4","0,30374232"
"293,6","0,30683792"
"293,8","0,30473205"
294,"0,30417103"
"294,2","0,30427504"
"294,4","0,30239129"
"294,6","0,30259237"
"294,8","0,30274421"
295,"0,30162126"
"295,2","0,30147496"
"295,4","0,30307838"
"295,6","0,30581802"
"295,8","0,30252123"
296,"0,29888296"
"296,2","0,30164886"
"296,4","0,29892275"
"296,6","0,30036691"
"296,8","0,29663068"
297,"0,30082935"
"297,2","0,29668027"
"297,4","0,29908302"
"297,6","0,30143875"
"297,8","0,30077845"
298,"0,29584107"
"298,2","0,29594192"
"298,4","0,30054393"
"298,6","0,30092809"
"298,8","0,29814002"
299,"0,29827508"
"299,2","0,29772079"
"299,4","0,30134642"
"299,6","0,29765585"
"299,8","0,2977854"
300,"0,29786396"
"300,2","0,2977061"
"300,4","0,29628435"
"300,6","0,30010238"
"300,8","0,29916126"
301,"0,29513606"
"301,2","0,29929757"
"301,4","0,29525477"
"301,6","0,29338989"
"301,8","0,29689208"
302,"0,29462349"
"302,2","0,29841477"
"302,4","0,29855916"
"302,6","0,29800209"
"302,8","0,29517111"
303,"0,29357058"
"303,2","0,29311907"
"303,4","0,29365954"
"303,6","0,29474106"
"303,8","0,29944229"
304,"0,29387698"
"304,2","0,29364941"
"304,4","0,29510036"
"304,6","0,29133931"
"304,8","0,29120335"
305,"0,29728487"
"305,2","0,29871726"
"305,4","0,29561055"
"305,6","0,29544348"
"305,8","0,29069966"
306,"0,28955069"
"306,2","0,29497173"
"306,4","0,29256332"
"306,6","0,29413104"
"306,8","0,28911769"
307,"0,29190952"
"307,2","0,29404938"
"307,4","0,29253626"
"307,6","0,29240608"
"307,8","0,29346535"
308,"0,2895402"
"308,2","0,29397714"
"308,4","0,28937382"
"308,6","0,29064867"
"308,8","0,29181653"
309,"0,29101965"
"309,2","0,29122809"
"309,4","0,29148516"
"309,6","0,28740424"
"309,8","0,2916438"
310,"0,28986695"
"310,2","0,29211202"
"310,4","0,28865787"
"310,6","0,29015255"
"310,8","0,28963378"
311,"0,2883409"
"311,2","0,28619289"
"311,4","0,29077762"
"311,6","0,28492519"
"311,8","0,29177487"
312,"0,28707933"
"312,2","0,28987914"
"312,4","0,2887423"
"312,6","0,29117683"
"312,8","0,29081377"
313,"0,28835386"
"313,2","0,28826851"
"313,4","0,285456"
"313,6","0,28615928"
"313,8","0,2885749"
314,"0,2863619"
"314,2","0,28524974"
"314,4","0,29067263"
"314,6","0,28956762"
"314,8","0,28716439"
315,"0,28716648"
"315,2","0,28740063"
"315,4","0,28818989"
"315,6","0,28448588"
"315,8","0,28476602"
316,"0,28669485"
"316,2","0,28458935"
"316,4","0,28414482"
"316,6","0,28665331"
"316,8","0,28394824"
317,"0,28531924"
"317,2","0,28700098"
"317,4","0,28724813"
"317,6","0,28716999"
"317,8","0,28356639"
318,"0,28407833"
"318,2","0,28457138"
"318,4","0,28169259"
"318,6","0,28483137"
"318,8","0,28630078"
319,"0,28605628"
"319,2","0,28264749"
"319,4","0,28412861"
"319,6","0,28687879"
"319,8","0,28371462"
320,"0,28044862"
"320,2","0,28289261"
"320,4","0,28505704"
"320,6","0,28430599"
"320,8","0,28286365"
321,"0,28022012"
"321,2","0,28467906"
"321,4","0,28457016"
"321,6","0,27959594"
"321,8","0,28083706"
322,"0,28331703"
"322,2","0,28250551"
"322,4","0,27810892"
"322,6","0,28170472"
"322,8","0,27945262"
323,"0,28272799"
"323,2","0,2787652"
"323,4","0,28301206"
"323,6","0,28530777"
"323,8","0,2830193"
324,"0,28327382"
"324,2","0,2770119"
"324,4","0,27690119"
"324,6","0,28056219"
"324,8","0,28292862"
325,"0,27922302"
"325,2","0,27978638"
"325,4","0,27914107"
"325,6","0,28259957"
"325,8","0,27451843"
326,"0,27818549"
"326,2","0,27844527"
"326,4","0,28072035"
"326,6","0,27757952"
"326,8","0,28033185"
327,"0,27659231"
"327,2","0,28186435"
"327,4","0,27932367"
"327,6","0,27761027"
"327,8","0,27902591"
328,"0,27880302"
"328,2","0,27776968"
"328,4","0,2758536"
"328,6","0,27694625"
"328,8","0,27265561"
329,"0,27634344"
"329,2","0,27381217"
"329,4","0,27461669"
"329,6","0,27479342"
"329,8","0,27707291"
330,"0,27512008"
"330,2","0,27040797"
"330,4","0,27526242"
"330,6","0,27571425"
"330,8","0,27314743"
331,"0,27448031"
"331,2","0,27766877"
"331,4","0,27528101"
"331,6","0,27272937"
"331,8","0,27133369"
332,"0,27896336"
"332,2","0,2762765"
"332,4","0,27479035"
"332,6","0,27591988"
"332,8","0,27143231"
333,"0,27319089"
"333,2","0,27444547"
"333,4","0,27098507"
"333,6","0,27457803"
"333,8","0,27229413"
334,"0,27489248"
"334,2","0,27241537"
"334,4","0,27561811"
"334,6","0,27430637"
"334,8","0,27184394"
335,"0,27425894"
"335,2","0,27652189"
"335,4","0,27753726"
"335,6","0,27301127"
"335,8","0,2725217"
336,"0,27497113"
"336,2","0,27411917"
"336,4","0,27046934"
"336,6","0,27199242"
"336,8","0,27471328"
337,"0,27266899"
"337,2","0,27200931"
"337,4","0,27217531"
"337,6","0,27163678"
"337,8","0,27254939"
338,"0,27273631"
"338,2","0,2697759"
"338,4","0,27142331"
"338,6","0,27177534"
"338,8","0,26933298"
339,"0,27152032"
"339,2","0,26829356"
"339,4","0,26921469"
"339,6","0,26949802"
"339,8","0,27264193"
340,"0,26607782"
"340,2","0,27371424"
"340,4","0,26879126"
"340,6","0,26639441"
"340,8","0,26929167"
341,"0,2707603"
"341,2","0,2676636"
"341,4","0,26705337"
"341,6","0,26924315"
"341,8","0,26920456"
342,"0,27141887"
"342,2","0,26818228"
"342,4","0,27156824"
"342,6","0,26648131"
"342,8","0,26936963"
343,"0,26564592"
"343,2","0,26854986"
"343,4","0,26944053"
"343,6","0,27188841"
"343,8","0,26630899"
344,"0,26676983"
"344,2","0,2669079"
"344,4","0,26651424"
"344,6","0,26468349"
"344,8","0,26563716"
345,"0,26634461"
"345,2","0,26735449"
"345,4","0,26677009"
"345,6","0,26628846"
"345,8","0,26437309"
346,"0,26558"
"346,2","0,26722968"
"346,4","0,2652607"
"346,6","0,26526499"
"346,8","0,26551226"
347,"0,264447"
"347,2","0,26334825"
"347,4","0,26622286"
"347,6","0,26427251"
"347,8","0,26030454"
348,"0,26224419"
"348,2","0,26554006"
"348,4","0,26704171"
"348,6","0,26415169"
"348,8","0,26588637"
349,"0,26287213"
"349,2","0,26287255"
"349,4","0,26329216"
"349,6","0,25990281"
"349,8","0,2629981"
350,"0,26418975"
"350,2","0,26184994"
"350,4","0,26252854"
"350,6","0,26454771"
"350,8","0,25719208"
351,"0,26580343"
"351,2","0,26441076"
"351,4","0,26334104"
"351,6","0,26455587"
"351,8","0,26350838"
352,"0,26173598"
"352,2","0,26322177"
"352,4","0,26109874"
"352,6","0,25672248"
"352,8","0,26051673"
353,"0,26215222"
"353,2","0,26087913"
"353,4","0,2602798"
"353,6","0,26114225"
"353,8","0,26042297"
354,"0,26115966"
"354,2","0,26229379"
"354,4","0,2632091"
"354,6","0,26310506"
"354,8","0,25913098"
355,"0,2614916"
"355,2","0,25929657"
"355,4","0,25782454"
"355,6","0,25921217"
"355,8","0,25837636"
356,"0,2572346"
"356,2","0,25964794"
"356,4","0,25881103"
"356,6","0,25801811"
"356,8","0,26384506"
357,"0,25963455"
"357,2","0,25786433"
"357,4","0,26228425"
"357,6","0,26087588"
"357,8","0,25871927"
358,"0,25732595"
"358,2","0,25663984"
"358,4","0,2577838"
"358,6","0,25801581"
"358,8","0,25856739"
359,"0,2619158"
"359,2","0,25572774"
"359,4","0,2557146"
"359,6","0,25592679"
"359,8","0,25573969"
360,"0,26040706"
"360,2","0,25708941"
"360,4","0,25909218"
"360,6","0,25556435"
"360,8","0,26008347"
361,"0,25372276"
"361,2","0,2579551"
"361,4","0,25986215"
"361,6","0,25674519"
"361,8","0,25582987"
362,"0,25954363"
"362,2","0,25597528"
"362,4","0,25643444"
"362,6","0,25360703"
"362,8","0,25356469"
363,"0,25207579"
"363,2","0,25468588"
"363,4","0,25561139"
"363,6","0,2569972"
"363,8","0,25955865"
364,"0,25444686"
"364,2","0,25590447"
"364,4","0,25471506"
"364,6","0,25076377"
"364,8","0,25632718"
365,"0,25389305"
"365,2","0,25599906"
"365,4","0,25700784"
"365,6","0,25587323"
"365,8","0,25336346"
366,"0,25238973"
"366,2","0,25415838"
"366,4","0,25193283"
"366,6","0,25214478"
"366,8","0,25493973"
367,"0,25391167"
"367,2","0,2519013"
"367,4","0,25222257"
"367,6","0,25464332"
"367,8","0,25446302"
368,"0,25422436"
"368,2","0,25209191"
"368,4","0,25382099"
"368,6","0,25481144"
"368,8","0,25611278"
369,"0,25690347"
"369,2","0,25349617"
"369,4","0,25585595"
"369,6","0,25313106"
"369,8","0,24995106"
370,"0,25307685"
"370,2","0,25137433"
"370,4","0,25129175"
"370,6","0,2528238"
"370,8","0,24970935"
371,"0,25143313"
"371,2","0,25121206"
"371,4","0,25022176"
"371,6","0,25295657"
"371,8","0,25281358"
372,"0,24966024"
"372,2","0,24985522"
"372,4","0,25289673"
"372,6","0,2492092"
"372,8","0,25114906"
373,"0,25075653"
"373,2","0,24817072"
"373,4","0,24752767"
"373,6","0,25046831"
"373,8","0,25488865"
374,"0,25192276"
"374,2","0,25253743"
"374,4","0,24762969"
"374,6","0,25000352"
"374,8","0,24669994"
375,"0,24687289"
"375,2","0,24805245"
"375,4","0,24638695"
"375,6","0,24799384"
"375,8","0,24984756"
376,"0,24864203"
"376,2","0,25054896"
"376,4","0,25086212"
"376,6","0,24637599"
"376,8","0,24662514"
377,"0,25046897"
"377,2","0,25057432"
"377,4","0,25053844"
"377,6","0,25165457"
"377,8","0,24370427"
378,"0,24627392"
"378,2","0,25143921"
"378,4","0,2464646"
"378,6","0,24405348"
"378,8","0,24764808"
379,"0,25107351"
"379,2","0,24646781"
"379,4","0,24563211"
"379,6","0,24923718"
"379,8","0,24913065"
380,"0,25295764"
"380,2","0,2501775"
"380,4","0,24867877"
"380,6","0,24674378"
"380,8","0,24646696"
381,"0,24653096"
"381,2","0,24570008"
"381,4","0,24610701"
"381,6","0,24575217"
"381,8","0,24640143"
382,"0,24284928"
"382,2","0,24676819"
"382,4","0,24783044"
"382,6","0,24670318"
"382,8","0,2440936"
383,"0,24584267"
"383,2","0,24516103"
"383,4","0,2451714"
"383,6","0,24620371"
"383,8","0,24283671"
384,"0,24496275"
"384,2","0,24838805"
"384,4","0,24126396"
"384,6","0,24581927"
"384,8","0,24503155"
385,"0,24418141"
"385,2","0,24649863"
"385,4","0,24260034"
"385,6","0,24469711"
"385,8","0,24087754"
386,"0,24369986"
"386,2","0,24308069"
"386,4","0,24200946"
"386,6","0,2448018"
"386,8","0,24293396"
387,"0,2422291"
"387,2","0,24548492"
"387,4","0,24169111"
"387,6","0,24169526"
"387,8","0,24272886"
388,"0,2450722"
"388,2","0,2452209"
"388,4","0,24359868"
"388,6","0,23933133"
"388,8","0,24248238"
389,"0,24229857"
"389,2","0,2413644"
"389,4","0,24154539"
"389,6","0,24216811"
"389,8","0,2400789"
390,"0,24574377"
"390,2","0,24285118"
"390,4","0,24043949"
"390,6","0,24480398"
"390,8","0,243012"
391,"0,24538989"
"391,2","0,24239857"
"391,4","0,24058509"
"391,6","0,24634135"
"391,8","0,24011947"
392,"0,24216217"
"392,2","0,2400649"
"392,4","0,24131091"
"392,6","0,24106342"
"392,8","0,24018806"
393,"0,24080242"
"393,2","0,24171428"
"393,4","0,24110992"
"393,6","0,23970251"
"393,8","0,24229534"
394,"0,24137825"
"394,2","0,24015288"
"394,4","0,24051997"
"394,6","0,2436689"
"394,8","0,24110653"
395,"0,2394111"
"395,2","0,24438897"
"395,4","0,24007088"
"395,6","0,23974471"
"395,8","0,23888922"
396,"0,2423338"
"396,2","0,23846133"
"396,4","0,23999143"
"396,6","0,239078"
"396,8","0,23795694"
397,"0,24023257"
"397,2","0,23843957"
"397,4","0,24282135"
"397,6","0,23984769"
"397,8","0,24173602"
398,"0,24073674"
"398,2","0,2375824"
"398,4","0,24008976"
"398,6","0,24176732"
"398,8","0,23989433"
399,"0,23490934"
"399,2","0,23994237"
"399,4","0,2424978"
"399,6","0,23899429"
"399,8","0,2405259"
400,"0,23740134"
"400,2","0,23848644"
"400,4","0,23710628"
"400,6","0,23886734"
"400,8","0,24076517"
401,"0,23749873"
"401,2","0,24165501"
"401,4","0,23897795"
"401,6","0,23706174"
"401,8","0,24227916"
402,"0,24202858"
"402,2","0,2395744"
"402,4","0,23776786"
"402,6","0,2376851"
"402,8","0,23622982"
403,"0,23668911"
"403,2","0,23471746"
"403,4","0,23840269"
"403,6","0,23748694"
"403,8","0,23561193"
404,"0,23436384"
"404,2","0,23704863"
"404,4","0,23590243"
"404,6","0,2366588"
"404,8","0,23729108"
405,"0,23550929"
"405,2","0,23494378"
"405,4","0,23492901"
"405,6","0,23881453"
"405,8","0,24075404"
406,"0,23980218"
"406,2","0,23438781"
"406,4","0,23462462"
"406,6","0,22876923"
"406,8","0,23757531"
407,"0,23735647"
"407,2","0,23753449"
"407,4","0,23757209"
"407,6","0,23650354"
"407,8","0,23073708"
408,"0,23071665"
"408,2","0,2327317"
"408,4","0,23192813"
"408,6","0,23319153"
"408,8","0,23671713"
409,"0,2325841"
"409,2","0,23474766"
"409,4","0,23191775"
"409,6","0,23212366"
"409,8","0,23463985"
410,"0,23579612"
"410,2","0,23821819"
"410,4","0,23282115"
"410,6","0,23457074"
"410,8","0,23485656"
411,"0,23161721"
"411,2","0,23405854"
"411,4","0,23309043"
"411,6","0,23314856"
"411,8","0,23113264"
412,"0,23418109"
"412,2","0,23476328"
"412,4","0,23601538"
"412,6","0,22807479"
"412,8","0,23352358"
413,"0,22979778"
"413,2","0,23602048"
"413,4","0,23748896"
"413,6","0,23082846"
"413,8","0,23145194"
414,"0,23338896"
"414,2","0,23091404"
"414,4","0,23274152"
"414,6","0,23418811"
"414,8","0,23146436"
415,"0,22953787"
"415,2","0,23157451"
"415,4","0,2310037"
"415,6","0,23221272"
"415,8","0,22810975"
416,"0,2316782"
"416,2","0,23206811"
"416,4","0,23322845"
"416,6","0,23065731"
"416,8","0,23211859"
417,"0,23173429"
"417,2","0,23088489"
"417,4","0,23108052"
"417,6","0,22806332"
"417,8","0,23072225"
418,"0,23328646"
"418,2","0,2337884"
"418,4","0,22968745"
"418,6","0,22842771"
"418,8","0,23124036"
419,"0,23029329"
"419,2","0,23269282"
"419,4","0,23084526"
"419,6","0,22930199"
"419,8","0,22905387"
420,"0,22907591"
"420,2","0,22473758"
"420,4","0,23197861"
"420,6","0,22904497"
"420,8","0,22695179"
421,"0,22830033"
"421,2","0,23031805"
"421,4","0,2311832"
"421,6","0,2259056"
"421,8","0,22888334"
422,"0,22889815"
"422,2","0,23023903"
"422,4","0,22778755"
"422,6","0,22464542"
"422,8","0,22767079"
423,"0,22959474"
"423,2","0,22975077"
"423,4","0,23016892"
"423,6","0,2250711"
"423,8","0,23130818"
424,"0,22630359"
"424,2","0,22777654"
"424,4","0,22969989"
"424,6","0,22876625"
"424,8","0,22936122"
425,"0,22684686"
"425,2","0,23141742"
"425,4","0,22618026"
"425,6","0,22833851"
"425,8","0,22472586"
426,"0,22792321"
"426,2","0,2270079"
"426,4","0,22565535"
"426,6","0,2261042"
"426,8","0,22822548"
427,"0,22496599"
"427,2","0,22565453"
"427,4","0,22827703"
"427,6","0,22786389"
"427,8","0,22475947"
428,"0,22780775"
"428,2","0,22826962"
"428,4","0,22609152"
"428,6","0,22561021"
"428,8","0,22416815"
429,"0,22757097"
"429,2","0,22829275"
"429,4","0,22949043"
"429,6","0,22597271"
"429,8","0,22436693"
430,"0,22558439"
"430,2","0,22743379"
"430,4","0,22713819"
"430,6","0,22299317"
"430,8","0,22645366"
431,"0,22122958"
"431,2","0,22483157"
"431,4","0,22625674"
"431,6","0,22744991"
"431,8","0,224585"
432,"0,22473201"
"432,2","0,22391798"
"432,4","0,22475739"
"432,6","0,22368799"
"432,8","0,22618508"
433,"0,22545925"
"433,2","0,22505184"
"433,4","0,22161892"
"433,6","0,22561119"
"433,8","0,2266289"
434,"0,22562052"
"434,2","0,22448014"
"434,4","0,22452715"
"434,6","0,22414643"
"434,8","0,22557358"
435,"0,22508875"
"435,2","0,22842586"
"435,4","0,22425953"
"435,6","0,22557127"
"435,8","0,22515967"
436,"0,2235951"
"436,2","0,22258668"
"436,4","0,22404996"
"436,6","0,22197944"
"436,8","0,22328053"
437,"0,22566885"
"437,2","0,21979611"
"437,4","0,22752292"
"437,6","0,22454956"
"437,8","0,22419053"
438,"0,2225396"
"438,2","0,22309695"
"438,4","0,22499637"
"438,6","0,2267506"
"438,8","0,22496884"
439,"0,22366965"
"439,2","0,22469349"
"439,4","0,22617421"
"439,6","0,2258321"
"439,8","0,22239837"
440,"0,22598231"
"440,2","0,22806904"
"440,4","0,22671382"
"440,6","0,22448489"
"440,8","0,21804942"
441,"0,22178587"
"441,2","0,22336257"
"441,4","0,22605883"
"441,6","0,22226377"
"441,8","0,22214541"
442,"0,22331682"
"442,2","0,22286656"
"442,4","0,22282386"
"442,6","0,22230758"
"442,8","0,22239622"
443,"0,22012079"
"443,2","0,21946946"
"443,4","0,22027981"
"443,6","0,22152828"
"443,8","0,21660003"
444,"0,22179513"
"444,2","0,22122458"
"444,4","0,22396019"
"444,6","0,22397743"
"444,8","0,22177877"
445,"0,22117047"
"445,2","0,2212922"
"445,4","0,22188599"
"445,6","0,22322412"
"445,8","0,22328426"
446,"0,22038479"
"446,2","0,21949394"
"446,4","0,22257519"
"446,6","0,22131427"
"446,8","0,21964572"
447,"0,22538739"
"447,2","0,22135684"
"447,4","0,21875703"
"447,6","0,22196956"
"447,8","0,21732812"
448,"0,22217645"
"448,2","0,22217377"
"448,4","0,21849337"
"448,6","0,21494235"
"448,8","0,22301587"
449,"0,22197732"
"449,2","0,22136855"
"449,4","0,21767195"
"449,6","0,21892203"
"449,8","0,22231026"
450,"0,22009909"
"450,2","0,22117463"
"450,4","0,22300538"
"450,6","0,22466527"
"450,8","0,21515632"
451,"0,22141545"
"451,2","0,22038186"
"451,4","0,22020572"
"451,6","0,21812843"
"451,8","0,22147647"
452,"0,2199856"
"452,2","0,22212468"
"452,4","0,21998762"
"452,6","0,22391723"
"452,8","0,22130589"
453,"0,21861164"
"453,2","0,21688998"
"453,4","0,22030357"
"453,6","0,21754509"
"453,8","0,22206977"
454,"0,22347569"
"454,2","0,2211443"
"454,4","0,22141814"
"454,6","0,22141296"
"454,8","0,21672553"
455,"0,22583841"
"455,2","0,21775743"
"455,4","0,21804151"
"455,6","0,21629709"
"455,8","0,22427762"
456,"0,21837519"
"456,2","0,21863601"
"456,4","0,22228457"
"456,6","0,2188994"
"456,8","0,21828592"
457,"0,2202554"
"457,2","0,21467942"
"457,4","0,21299246"
"457,6","0,21563108"
"457,8","0,21735449"
458,"0,21923195"
"458,2","0,21793222"
"458,4","0,22133024"
"458,6","0,21708746"
"458,8","0,21970131"
459,"0,2144351"
"459,2","0,21793507"
"459,4","0,21967328"
"459,6","0,21636213"
"459,8","0,2156965"
460,"0,21634571"
"460,2","0,21655828"
"460,4","0,21529917"
"460,6","0,21785404"
"460,8","0,22139622"
461,"0,22035497"
"461,2","0,21500598"
"461,4","0,21911649"
"461,6","0,21532795"
"461,8","0,21942395"
462,"0,21937849"
"462,2","0,21371742"
"462,4","0,21619467"
"462,6","0,22246398"
"462,8","0,21535899"
463,"0,21779555"
"463,2","0,21621156"
"463,4","0,21929452"
"463,6","0,21446358"
"463,8","0,2189661"
464,"0,21465267"
"464,2","0,21749815"
"464,4","0,21781464"
"464,6","0,21822704"
"464,8","0,21502995"
465,"0,21789289"
"465,2","0,21697462"
"465,4","0,21218418"
"465,6","0,21613471"
"465,8","0,21579039"
466,"0,21480043"
"466,2","0,21537624"
"466,4","0,21830206"
"466,6","0,21614645"
"466,8","0,21751626"
467,"0,21505326"
"467,2","0,21337675"
"467,4","0,21169747"
"467,6","0,21692796"
"467,8","0,21330769"
468,"0,21512899"
"468,2","0,21607926"
"468,4","0,21483837"
"468,6","0,2155807"
"468,8","0,21269499"
469,"0,21451806"
"469,2","0,21583132"
"469,4","0,21460171"
"469,6","0,21602336"
"469,8","0,21292233"
470,"0,21538606"
"470,2","0,2170856"
"470,4","0,21086597"
"470,6","0,21780413"
"470,8","0,21455196"
471,"0,21322906"
"471,2","0,21117996"
"471,4","0,21426655"
"471,6","0,2157432"
"471,8","0,21710198"
472,"0,21189886"
"472,2","0,21265998"
"472,4","0,2130896"
"472,6","0,21640864"
"472,8","0,21499929"
473,"0,2173053"
"473,2","0,21612121"
"473,4","0,2135416"
"473,6","0,21654934"
"473,8","0,20953278"
474,"0,21214409"
"474,2","0,21299569"
"474,4","0,21334566"
"474,6","0,21177004"
"474,8","0,21357334"
475,"0,21492955"
"475,2","0,21464039"
"475,4","0,2147948"
"475,6","0,21754029"
"475,8","0,21777941"
476,"0,21132652"
"476,2","0,21456239"
"476,4","0,21586494"
"476,6","0,21470422"
"476,8","0,21637125"
477,"0,21599297"
"477,2","0,2171896"
"477,4","0,21098004"
"477,6","0,21417119"
"477,8","0,21074744"
478,"0,21466899"
"478,2","0,21162733"
"478,4","0,20964189"
"478,6","0,21252264"
"478,8","0,21173972"
479,"0,21241832"
"479,2","0,2101966"
"479,4","0,21024102"
"479,6","0,21515265"
"479,8","0,2116247"
480,"0,21262224"
"480,2","0,21324991"
"480,4","0,21381862"
"480,6","0,21562336"
"480,8","0,21301423"
481,"0,20955527"
"481,2","0,21282843"
"481,4","0,21514091"
"481,6","0,21412314"
"481,8","0,21132842"
482,"0,21375206"
"482,2","0,21136226"
"482,4","0,20849626"
"482,6","0,21162422"
"482,8","0,2113843"
483,"0,21116708"
"483,2","0,21171629"
"483,4","0,20928182"
"483,6","0,21311064"
"483,8","0,2121921"
484,"0,20737268"
"484,2","0,20903885"
"484,4","0,20806731"
"484,6","0,21291398"
"484,8","0,21325973"
485,"0,21550354"
"485,2","0,21095508"
"485,4","0,21480311"
"485,6","0,21291541"
"485,8","0,21080178"
486,"0,21068011"
"486,2","0,20887189"
"486,4","0,21326026"
"486,6","0,20964673"
"486,8","0,20978895"
487,"0,21205772"
"487,2","0,21422476"
"487,4","0,21185264"
"487,6","0,21041059"
"487,8","0,20555472"
488,"0,20859686"
"488,2","0,21147384"
"488,4","0,20865405"
"488,6","0,20904291"
"488,8","0,21227759"
489,"0,21260628"
"489,2","0,20873612"
"489,4","0,20751782"
"489,6","0,20977406"
"489,8","0,21041186"
490,"0,20963766"
"490,2","0,21098278"
"490,4","0,2142165"
"490,6","0,21075715"
"490,8","0,21188436"
491,"0,21293561"
"491,2","0,21020417"
"491,4","0,21165834"
"491,6","0,21142396"
"491,8","0,21009372"
492,"0,21207871"
"492,2","0,20844327"
"492,4","0,20440234"
"492,6","0,21193694"
"492,8","0,21118258"
493,"0,21108468"
"493,2","0,21117172"
"493,4","0,21233958"
"493,6","0,20811315"
"493,8","0,2083222"
494,"0,21174151"
"494,2","0,20885904"
"494,4","0,20959754"
"494,6","0,21160643"
"494,8","0,20759769"
495,"0,2096097"
"495,2","0,20837227"
"495,4","0,21023224"
"495,6","0,21272528"
"495,8","0,20594588"
496,"0,20809573"
"496,2","0,20655076"
"496,4","0,21010013"
"496,6","0,20724733"
"496,8","0,20617184"
497,"0,21273692"
"497,2","0,20774306"
"497,4","0,20375443"
"497,6","0,20712261"
"497,8","0,21032497"
498,"0,20278299"
"498,2","0,20703457"
"498,4","0,20804407"
"498,6","0,21086872"
"498,8","0,2099992"
499,"0,20946012"
"499,2","0,20997991"
"499,4","0,20867683"
"499,6","0,2070872"
"499,8","0,21004957"
500,"0,21023417"
"500,2","0,20899191"
"500,4","0,20922107"
"500,6","0,2123227"
"500,8","0,21110694"
501,"0,21259911"
"501,2","0,20707932"
"501,4","0,20886369"
"501,6","0,20458256"
"501,8","0,20456985"
502,"0,21126713"
"502,2","0,21038832"
"502,4","0,20969908"
"502,6","0,2084069"
"502,8","0,20932573"
503,"0,20689286"
"503,2","0,20869753"
"503,4","0,20505214"
"503,6","0,2087847"
"503,8","0,20916121"
504,"0,2078011"
"504,2","0,20732583"
"504,4","0,2070543"
"504,6","0,20721413"
"504,8","0,20513356"
505,"0,208781"
"505,2","0,20472068"
"505,4","0,2085827"
"505,6","0,20596905"
"505,8","0,20810428"
506,"0,20729817"
"506,2","0,20616622"
"506,4","0,20845178"
"506,6","0,20785505"
"506,8","0,20950389"
507,"0,20550844"
"507,2","0,20670585"
"507,4","0,20523238"
"507,6","0,20535222"
"507,8","0,21087651"
508,"0,2057308"
"508,2","0,20900097"
"508,4","0,20977342"
"508,6","0,20717232"
"508,8","0,20547302"
509,"0,20712864"
"509,2","0,20437208"
"509,4","0,20754798"
"509,6","0,209124"
"509,8","0,20886426"
510,"0,20543501"
"510,2","0,21049459"
"510,4","0,20547174"
"510,6","0,2082838"
"510,8","0,21072546"
511,"0,20580152"
"511,2","0,20679958"
"511,4","0,20997381"
"511,6","0,20534618"
"511,8","0,20402914"
512,"0,20181637"
"512,2","0,20469581"
"512,4","0,20821066"
"512,6","0,21007453"
"512,8","0,20802689"
513,"0,20848282"
"513,2","0,20669413"
"513,4","0,2052473"
"513,6","0,20249772"
"513,8","0,20191287"
514,"0,20845385"
"514,2","0,20746221"
"514,4","0,20649299"
"514,6","0,20595838"
"514,8","0,2045228"
515,"0,20338984"
"515,2","0,21264952"
"515,4","0,20711924"
"515,6","0,20362915"
"515,8","0,20411396"
516,"0,20441909"
"516,2","0,20586292"
"516,4","0,20763342"
"516,6","0,20574054"
"516,8","0,20572048"
517,"0,20196044"
"517,2","0,20089419"
"517,4","0,20305571"
"517,6","0,20556787"
"517,8","0,20798585"
518,"0,2046999"
"518,2","0,20607753"
"518,4","0,20217037"
"518,6","0,20510373"
"518,8","0,20306718"
519,"0,20659918"
"519,2","0,20826869"
"519,4","0,20254198"
"519,6","0,20397235"
"519,8","0,2056201"
520,"0,20195569"
"520,2","0,20492041"
"520,4","0,20644417"
"520,6","0,20114453"
"520,8","0,2042861"
521,"0,20427789"
"521,2","0,20381345"
"521,4","0,20563395"
"521,6","0,20370786"
"521,8","0,20413251"
522,"0,20803192"
"522,2","0,20435615"
"522,4","0,20492594"
"522,6","0,2051118"
"522,8","0,20414983"
523,"0,20148425"
"523,2","0,20505641"
"523,4","0,20462173"
"523,6","0,20301948"
"523,8","0,2055693"
524,"0,20938697"
"524,2","0,20422828"
"524,4","0,20293847"
"524,6","0,20365065"
"524,8","0,20351267"
525,"0,20348291"
"525,2","0,20270257"
"525,4","0,20119558"
"525,6","0,20594227"
"525,8","0,20484635"
526,"0,20042603"
"526,2","0,20537142"
"526,4","0,2040633"
"526,6","0,205107"
"526,8","0,20053183"
527,"0,19831735"
"527,2","0,2046973"
"527,4","0,2067378"
"527,6","0,20427093"
"527,8","0,19863398"
528,"0,2033049"
"528,2","0,20261088"
"528,4","0,20381241"
"528,6","0,2060613"
"528,8","0,20084779"
529,"0,20054606"
"529,2","0,20337498"
"529,4","0,20026594"
"529,6","0,20140272"
"529,8","0,20200196"
530,"0,20333208"
"530,2","0,2074596"
"530,4","0,20202528"
"530,6","0,20462918"
"530,8","0,20598562"
531,"0,20224836"
"531,2","0,20390505"
"531,4","0,20161501"
"531,6","0,20299201"
"531,8","0,20424213"
532,"0,20200735"
"532,2","0,20226426"
"532,4","0,20009634"
"532,6","0,20255822"
"532,8","0,20224231"
